details,etat,adresse,prix,image_lien
CONGELATEUR ASTECH VERTICAL 6TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/51d13c362b153b3b931774f1dc6b2224/-/horizon-files-prod/ed/picture/qxjp768q/2dc2010b6568ff4336135e1e79fe03ae43a4d62a.jpg
CONGELATEUR ELACTRON VERTICAL 6 TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,198000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/51d13c362b153b3b931774f1dc6b2224/-/horizon-files-prod/ed/picture/qxjp768q/2dc2010b6568ff4336135e1e79fe03ae43a4d62a.jpg
CONGELATEUR ELACTRON VERTICAL 4TIROIRS GRIS EL236,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
CONGELATEUR ASTECH VERTICAL 10TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
CONGELATEUR ASTECH VERTICAL 8TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
Réfrigérateur Smart Technology,Neuf,Liberte 5                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
REFRIGERATEUR DESKA COMBINE 4TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
REFRIGERATEUR DESKA COMBINE 4TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
REFRIGERATEUR DESKA COMBINE 2TIROIRS PM GRIS BF166DKG,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
CONGELATEUR LG HORIZONTAL 400LITRES GRIS GCS415SQFG,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
Frigo Barre astech 2portes,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9d9a064cabee5747291b9e6ee76b1192/-/horizon-files-prod/ed/picture/qkr8zgww/b47fc5bb457149c4de61423c6de470f0b854b178.jpg
CONGELATEUR ASTECH VERTICAL 4TIROIRS GRIS FC121,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
REFRIGERATEUR DESKA BAR 1PORTE SD97DK,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
REFRIGERATEUR 65LITRES FINIX MINI BAR GRIS NOIR BC47,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR BEKO VERTICAL 7TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR ASTECH VERTICAL 8TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
REFRIGERATEUR FINIX MINI BAR 65LITRES AVEC CLE 44X485X495,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR ELACTRON VERTICAL 7TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR ASTECH VERTICAL 7TIROIRS PLAQUE ALUMINIUM,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR SMART TECHNOLOGY VERTICAL 7TIROIRS NOFROST,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
CONGELATEUR 142LITRES SMART TECHNOLOGY VERTICAL 5TIROIRS,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/a149dda470cb1ef9c71774e79b0f867a/-/horizon-files-prod/ed/picture/qrz8xrpm/315611d2284b5bd61ce2807cd91689ab78de3311.jpg
REFRIGERATEUR ROCH BAR PORTES GRIS RFR110DT,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR 71LITRES SMART TECHNOLOGY BAR 2PORTES,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR ELACTRON MINI BAR 1 PORTE GRIS EL599TTS,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR ASTECH MINI BAR GRIS FB50HD,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR DESKA MINI BAR SD62DK,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
CONGELATEUR DESKA VERTICAL 6 TIROIRS GRIS VER191DK,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR SMART TECHNOLOGY MINI BAR 50LITRES,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
CONGELATEUR OCEAN VERTICAL 377LITRES 7TIROIRS PLAQUE,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
CONGELATEUR SMART TECHNOLOGY VERTICAL 6 TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR SMART TECHNOLOGY BAR 1 PORTE GRIS STR80F,Neuf,Plateau                                                                                Dakar,149000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6cbb7a418ce2ae76d680293cdd911783/-/horizon-files-prod/ed/picture/qpdm40gp/90c27b4d1d23b40024b08a23026c78582bf89626.jpg
REFRIGERATEUR SMART TECHNOLOGY SIDE BY SIDE 4PORTES,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR CAC SIDE BY SIDE 2PORTES 399LITRES,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR HAIER SIDE BY SIDE 2PORTES 2TIROIRS,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR HAIER SIDE BY SIDE AVEC DISTRIBUTEUR D’EAU,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR ASTECH SIDE BY SIDE 2PORTES GRIS FSS5000DD0G,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR ASTECH BAR 1 PORTE GRIS FB111SG,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR ELACTRON BAR 1 PORTE GRIS EL356TTI,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR SMART TECHNOLOGY BAR 1 PORTE GRIS,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR HISENSE MINI BAR 42LITRES RS06DR4SA,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
REFRIGERATEUR ASTECH MINI BAR MARRON FB50SG,Neuf,Plateau                                                                                Dakar,79000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bcba10f9d69bc229757307d924a4c02f/-/horizon-files-prod/ed/picture/qenvk9pv/7db678fce29a30d36406a81b662d2059621fe1e2.jpg
Congélateur beko 700 litre,Neuf,Colobane                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR DESKA 2PORTES GM TM158DK,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
refrigérateur hisente 4t avec fontaine 250l a+,Neuf,Ouakam                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR ELACTRON SIDE BY SIDE 2PORTES,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
Réfrigérateur  SMART 130L,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
Réfrigerateur Roch 190L - 3T,Neuf,Biscuiterie                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR HAIER SIDE BY SIDE 2PORTES NOIR HSR3918ENPB,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR HAIER SIDE BY SIDE 4PORTES GRIS HRF525MB,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR SMART TECHNOLOGY SIDE BY SIDE 2PORTES NOFROST,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR ELACTRON SIDE BY SIDE 2PORTES GRIS,Neuf,Plateau                                                                                Dakar,429000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/71cf0d0e10bf618e776861ff614c8eca/-/horizon-files-prod/ed/picture/qrz8xn0n/eca129d417839697c56cb5b17c0415fabaf96f8c.jpg
REFRIGERATEUR ASTECH 2PORTES GRIS FP150K,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR SMART TECHNOLOGY COMBINE 3TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR BAR 121L MIDEA,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR SMART TECHNOLOGY COMBINE 2TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR BAR 113L FINIX 2 PORTE,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR 71LITRES SMART TECHNOLOGY BAR 2PORTES STR88F,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR MINI BAR 65L FINIX,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR SMART TECHNOLOGY BAR 2PORTES STR150F,Neuf,Plateau                                                                                Dakar,410000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d557481f3e79b6c6c1153a6778c29cc7/-/horizon-files-prod/ed/picture/q8v47kj0/26adbd6a0584e43478b9e8240fe05f4001b873c9.jpg
REFRIGERATEUR 250LITRES HISENSE COMBINE 4TIROIRS,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR 250LITRES HISENSE COMBINE 4TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR 270LITRES HISENSE 2PORTES GRIS RD35DR4SA,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR DESKA 2PORTES GM TM158DK,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR DESKA COMBINE TIROIRS GM GRIS BF333DK,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR 112L SMART TECHNOLOGY 2PORTES STR150F,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR SMART TECHNOLOGY COMBINÉ 2TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR 138LITRES SMART TECHNOLOGY 2PORTES GRIS,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR ASTECH COMBINE 3TIROIRS GRIS FC180A,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR ASTECH 2PORTES FP263OG,Neuf,Plateau                                                                                Dakar,139000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f8a7fcb2517d443459aa642887722465/-/horizon-files-prod/ed/picture/q2j0xd8v/fe9e733c8566eb16ceba8b7eac1ef3562e948284.jpg
REFRIGERATEUR SMART TECHNOLOGY COMBINE 2TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
REFRIGERATEUR WALTON COMBINE 3TIROIRS,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
Réfrigérateur Enduro 3tiroirs,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
REFRIGERATEUR SMART TECHNOLOGY BAR 1 PORTE GRIS STR80F,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
Fontaine Electron avec cache bouteille,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
FONTAINE ASTECH A TABLE FNT77TBAM,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
FONTAINE ASTECH AVEC FRIGO FNT400GH,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
FONTAINE ASTECH AVEC FRIGO GRIS BLANC FNT37VER,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
FONTAINE ASTECH AVEC FRIGO NOIR ROUGE FNT39VER,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
REFRIGERATEUR 171LITRES HISENSE COMBINE 3TIROIRS GRIS,Neuf,Plateau                                                                                Dakar,249000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/fc6fafe693f1ddb6ccf92597c36eaede/-/horizon-files-prod/ed/picture/qenvk724/b40c43293e0a97cbf2710d6bec4d04fd47bfe16b.jpg
REFRIGERATEUR DESKA COMBINE 3TIROIRS GRIS BF232DK,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
REFRIGERATEUR DESKA COMBINE 4TIROIRS GRIS BF309DK,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
REFRIGERATEUR SMART TECHNOLOGY 2PORTES AVEC FONTAINE,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
REFRIGERATEUR SMART TECHNOLOGY 2PORTES 112L STR150F,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
REFRIGERATEUR SMART TECHNOLOGY 2PORTES 138L STR160F,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
REFRIGERATEUR ASTECH VITRINE 2PORTES FV590V,Neuf,Plateau                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
Réfrigérateur vitrine Smart Technology,Neuf,Ouakam                                                                                Dakar,129000,https://i.roamcdn.net/hz/ed/listing-thumb-224w/613b49fd0a57de92e4832d8728db0973/-/horizon-files-prod/ed/picture/qm5gw4w9/1de711b6b52a91af9a3d2f6a17250554fb61ea0f.jpg
